match_id,competition_name,competition_stage,gender,player_name,team_name,x,y,distance,angle_deg,body_part,technique,shot_type,play_pattern,assist_type,under_pressure,first_time,one_on_one,aerial_won,n_opponents_close,gk_positioned,statsbomb_xg,is_goal
7548,FIFA World Cup,Group Stage,male,Thiago Emiliano da Silva,Brazil,111.0,44.0,9.849,41.634,Head,Diving Header,Open Play,From Corner,Corner,0,0,0,0,1,1,0.09530205,0
7548,FIFA World Cup,Group Stage,male,Carlos Henrique Casimiro,Brazil,112.0,41.0,8.062,52.561,Head,Normal,Open Play,From Corner,Corner,0,0,0,0,2,1,0.102238975,0
7548,FIFA World Cup,Group Stage,male,Neymar da Silva Santos Junior,Brazil,98.0,38.0,22.091,20.45,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.10716484,0
7548,FIFA World Cup,Group Stage,male,Neymar da Silva Santos Junior,Brazil,108.0,27.0,17.692,17.913,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.03701403,0
7548,FIFA World Cup,Group Stage,male,Philippe Coutinho Correia,Brazil,89.0,28.0,33.242,12.829,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.013194866,0
7548,FIFA World Cup,Group Stage,male,Carlos Henrique Casimiro,Brazil,96.0,46.0,24.739,17.856,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.036078174,0
7548,FIFA World Cup,Group Stage,male,Philippe Coutinho Correia,Brazil,113.0,38.0,7.28,56.547,Right Foot,Normal,Open Play,From Free Kick,None,0,1,0,0,1,1,0.4204949,1
7548,FIFA World Cup,Group Stage,male,Roberto Firmino Barbosa de Oliveira,Brazil,112.0,32.0,11.314,29.745,Right Foot,Normal,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.15961349,0
7548,FIFA World Cup,Group Stage,male,Neymar da Silva Santos Junior,Brazil,115.0,42.0,5.385,71.996,Left Foot,Normal,Open Play,From Counter,Cross,0,1,0,0,0,1,0.837965,1
7578,FIFA World Cup,Group Stage,male,Edinson Roberto Cavani Gómez,Uruguay,97.0,32.0,24.352,17.687,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.060392763,0
7578,FIFA World Cup,Group Stage,male,Mahmoud Ibrahim Hassan,Egypt,108.0,51.0,16.279,21.084,Right Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,2,1,0.10038112,0
7578,FIFA World Cup,Group Stage,male,Luis Alberto Suárez Díaz,Uruguay,109.0,55.0,18.601,14.931,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,1,0,0,0,1,0.04369932,0
7578,FIFA World Cup,Group Stage,male,Edinson Roberto Cavani Gómez,Uruguay,102.0,23.0,24.759,13.561,Left Foot,Normal,Open Play,From Corner,None,0,0,0,0,0,1,0.027233513,0
7578,FIFA World Cup,Group Stage,male,José Martín Cáceres Silva,Uruguay,114.0,48.0,10.0,29.745,Head,Normal,Open Play,From Corner,Corner,0,0,0,0,3,1,0.06760274,0
7578,FIFA World Cup,Group Stage,male,Luis Alberto Suárez Díaz,Uruguay,116.0,35.0,6.403,52.001,Right Foot,Normal,Open Play,From Corner,None,0,1,0,0,1,1,0.52513975,0
7578,FIFA World Cup,Group Stage,male,Marwan Mohsen,Egypt,100.0,51.0,22.825,17.58,Right Foot,Normal,Open Play,From Keeper,OtherPass,0,0,0,0,1,1,0.056479577,0
7578,FIFA World Cup,Group Stage,male,Matías Vecino Falero,Uruguay,83.0,53.0,39.217,11.006,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.005622683,0
7578,FIFA World Cup,Group Stage,male,Luis Alberto Suárez Díaz,Uruguay,88.0,38.0,32.062,14.196,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.027368054,0
7578,FIFA World Cup,Group Stage,male,Abdalla Mahmoud El Said Bekhit,Egypt,105.0,48.0,17.0,23.728,Right Foot,Overhead Kick,Open Play,Regular Play,Cross,0,0,0,0,1,1,0.07929382,0
7578,FIFA World Cup,Group Stage,male,Tarek Hamed,Egypt,88.0,37.0,32.14,14.129,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.019357108,0
7578,FIFA World Cup,Group Stage,male,Luis Alberto Suárez Díaz,Uruguay,114.0,48.0,10.0,29.745,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,1,0,2,1,0.20541766,0
7578,FIFA World Cup,Group Stage,male,Mahmoud Ibrahim Hassan,Egypt,92.0,19.0,35.0,10.497,Right Foot,Normal,Open Play,Regular Play,None,1,0,0,0,1,1,0.009718898,0
7578,FIFA World Cup,Group Stage,male,Carlos Andrés Sánchez Arcosa,Uruguay,94.0,50.0,27.857,15.306,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.031815737,0
7578,FIFA World Cup,Group Stage,male,Edinson Roberto Cavani Gómez,Uruguay,108.0,49.0,15.0,24.671,Left Foot,Normal,Open Play,From Corner,Corner,0,0,0,0,1,1,0.069045424,0
7578,FIFA World Cup,Group Stage,male,Ahmed Fathy Abdel Meneim Ibrahim,Egypt,98.0,62.0,31.113,10.474,Right Foot,Normal,Open Play,Regular Play,None,0,1,0,0,0,1,0.008270875,0
7578,FIFA World Cup,Group Stage,male,Mohamed Naser Elsayed Elneny,Egypt,105.0,52.0,19.209,18.775,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.06409918,0
7578,FIFA World Cup,Group Stage,male,Edinson Roberto Cavani Gómez,Uruguay,99.0,34.0,21.84,20.023,Right Foot,Volley,Open Play,Regular Play,OtherPass,0,1,0,0,0,1,0.058034446,0
7578,FIFA World Cup,Group Stage,male,José María Giménez de Vargas,Uruguay,112.0,44.0,8.944,45.0,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,1,1,0.07687706,0
7578,FIFA World Cup,Group Stage,male,José María Giménez de Vargas,Uruguay,112.0,36.0,8.944,45.0,Head,Normal,Open Play,From Corner,Corner,0,0,0,0,3,1,0.0793723,0
7578,FIFA World Cup,Group Stage,male,Edinson Roberto Cavani Gómez,Uruguay,98.0,21.0,29.069,11.986,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.011360643,0
7578,FIFA World Cup,Group Stage,male,José Martín Cáceres Silva,Uruguay,110.0,38.0,10.198,42.274,Right Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,1,1,0.5580403,0
7578,FIFA World Cup,Group Stage,male,José María Giménez de Vargas,Uruguay,113.0,37.0,7.616,53.13,Head,Normal,Open Play,From Free Kick,Cross,1,0,0,1,3,1,0.0937962,1
7578,FIFA World Cup,Group Stage,male,Mohamed Naser Elsayed Elneny,Egypt,104.0,56.0,22.627,14.47,Right Foot,Volley,Open Play,From Throw In,None,0,1,0,0,0,1,0.026887877,0
7553,FIFA World Cup,Group Stage,male,Edson Omar Álvarez Velázquez,Mexico,112.0,41.0,8.062,52.561,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,3,1,0.108760424,0
7553,FIFA World Cup,Group Stage,male,Javier Hernández Balcázar,Mexico,107.0,45.0,13.928,30.296,Head,Normal,Open Play,From Free Kick,FreeKickPass,0,0,0,0,2,1,0.05888787,0
7553,FIFA World Cup,Group Stage,male,Carlos Joel Salcedo Hernández,Mexico,111.0,49.0,12.728,26.25,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,1,1,0.055134527,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,109.0,51.0,15.556,21.275,Left Foot,Normal,Open Play,From Counter,OtherPass,0,0,0,0,1,1,0.08637872,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,111.0,49.0,12.728,26.25,Right Foot,Half Volley,Open Play,From Counter,None,0,1,0,0,1,1,0.08545184,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,98.0,49.0,23.77,17.775,Left Foot,Normal,Open Play,From Counter,None,0,0,0,0,0,1,0.043937247,0
7553,FIFA World Cup,Group Stage,male,Sung-Yeung Ki,South Korea,109.0,44.0,11.705,36.027,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,2,1,0.06718748,0
7553,FIFA World Cup,Group Stage,male,Carlos Alberto Vela Garrido,Mexico,109.0,41.0,11.045,39.699,Left Foot,Normal,Penalty,Other,None,0,0,0,0,0,0,0.7835,1
7553,FIFA World Cup,Group Stage,male,Miguel Arturo Layún Prado,Mexico,105.0,42.0,15.133,29.396,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,0,1,0.09150781,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,87.0,41.0,33.015,13.81,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.026791243,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,118.0,30.0,10.198,10.305,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,1,0,2,1,0.031374734,0
7553,FIFA World Cup,Group Stage,male,Hirving Rodrigo Lozano Bahena,Mexico,108.0,26.0,18.439,16.504,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,1,1,0.07445391,0
7553,FIFA World Cup,Group Stage,male,Seon-Min Moon,South Korea,94.0,48.0,27.203,16.029,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,2,1,0.018994939,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,99.0,32.0,22.472,18.961,Left Foot,Normal,Open Play,From Throw In,None,0,0,0,0,1,1,0.0442519,0
7553,FIFA World Cup,Group Stage,male,Hirving Rodrigo Lozano Bahena,Mexico,100.0,28.0,23.324,16.858,Right Foot,Normal,Open Play,From Throw In,OtherPass,1,0,0,0,1,1,0.026885381,0
7553,FIFA World Cup,Group Stage,male,Javier Hernández Balcázar,Mexico,90.0,46.0,30.594,14.621,Right Foot,Normal,Open Play,From Throw In,None,0,0,0,0,0,1,0.037323274,0
7553,FIFA World Cup,Group Stage,male,Seon-Min Moon,South Korea,110.0,47.0,12.207,31.027,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.1644079,0
7553,FIFA World Cup,Group Stage,male,Jae-Sung Lee,South Korea,105.0,68.0,31.765,6.891,Left Foot,Normal,Open Play,From Corner,OtherPass,0,1,0,0,0,1,0.005266859,0
7553,FIFA World Cup,Group Stage,male,Sung-Yeung Ki,South Korea,103.0,18.0,27.803,10.185,Right Foot,Normal,Open Play,From Keeper,None,0,1,0,0,0,1,0.008576281,0
7553,FIFA World Cup,Group Stage,male,José Andrés Guardado Hernández,Mexico,96.0,46.0,24.739,17.856,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,1,1,0.04806095,0
7553,FIFA World Cup,Group Stage,male,José Andrés Guardado Hernández,Mexico,104.0,36.0,16.492,26.565,Left Foot,Normal,Open Play,Regular Play,None,1,0,0,0,1,1,0.09060148,0
7553,FIFA World Cup,Group Stage,male,Hirving Rodrigo Lozano Bahena,Mexico,100.0,39.0,20.025,22.567,Left Foot,Normal,Open Play,From Counter,OtherPass,1,0,0,0,1,1,0.19791076,0
7553,FIFA World Cup,Group Stage,male,Jae-Sung Lee,South Korea,104.0,38.0,16.125,27.681,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,1,1,0.08345764,0
7553,FIFA World Cup,Group Stage,male,Carlos Alberto Vela Garrido,Mexico,101.0,58.0,26.173,12.801,Left Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,0,1,0.019312114,0
7553,FIFA World Cup,Group Stage,male,Javier Hernández Balcázar,Mexico,111.0,32.0,12.042,29.168,Right Foot,Normal,Open Play,From Counter,OtherPass,0,0,0,0,1,1,0.25309914,1
7553,FIFA World Cup,Group Stage,male,Hee-Chan Hwang,South Korea,99.0,40.0,21.0,21.569,Right Foot,Normal,Open Play,From Corner,OtherPass,0,0,0,0,0,1,0.049417518,0
7553,FIFA World Cup,Group Stage,male,Sung-Yeung Ki,South Korea,88.0,52.0,34.176,12.529,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.009588097,0
7553,FIFA World Cup,Group Stage,male,Jae-Sung Lee,South Korea,95.0,49.0,26.571,16.164,Left Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,0,1,0.021833424,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,94.0,40.0,26.0,17.492,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.05194924,0
7553,FIFA World Cup,Group Stage,male,Héctor Miguel Herrera López,Mexico,96.0,47.0,25.0,17.499,Right Foot,Half Volley,Open Play,From Free Kick,None,0,1,0,0,0,1,0.03211408,0
7553,FIFA World Cup,Group Stage,male,Heung-Min Son,South Korea,97.0,54.0,26.926,14.548,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.02292819,1
7536,FIFA World Cup,Group Stage,male,Romelu Lukaku Menama,Belgium,113.0,34.0,9.22,39.063,Left Foot,Normal,Open Play,Regular Play,Cross,1,1,0,0,2,1,0.0747409,0
7536,FIFA World Cup,Group Stage,male,Edgar Yoel Bárcenas Herrera,Panama,96.0,51.0,26.401,15.745,Left Foot,Half Volley,Open Play,From Free Kick,None,0,0,0,0,1,1,0.016566036,0
7536,FIFA World Cup,Group Stage,male,Yannick Ferreira Carrasco,Belgium,104.0,24.0,22.627,14.47,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,1,0,0,0,1,0.0327767,0
7536,FIFA World Cup,Group Stage,male,Dries Mertens,Belgium,104.0,54.0,21.26,16.361,Right Foot,Normal,Open Play,From Keeper,OtherPass,1,0,0,0,1,1,0.06243627,0
7536,FIFA World Cup,Group Stage,male,Eden Hazard,Belgium,118.0,30.0,10.198,10.305,Left Foot,Normal,Open Play,Regular Play,None,0,0,0,0,1,1,0.02878628,0
7536,FIFA World Cup,Group Stage,male,Dries Mertens,Belgium,110.0,57.0,19.723,12.105,Right Foot,Normal,Open Play,From Corner,Corner,0,1,0,0,0,1,0.016349373,0
7536,FIFA World Cup,Group Stage,male,Kevin De Bruyne,Belgium,98.0,22.0,28.425,12.529,Right Foot,Normal,Open Play,From Corner,Corner,1,0,0,0,0,1,0.014519094,0
7536,FIFA World Cup,Group Stage,male,Eden Hazard,Belgium,103.0,56.0,23.345,14.418,Right Foot,Normal,Open Play,From Corner,OtherPass,1,0,0,0,1,1,0.031556185,0
7536,FIFA World Cup,Group Stage,male,Eden Hazard,Belgium,109.0,54.0,17.804,16.297,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,2,1,0.0654758,0
7536,FIFA World Cup,Group Stage,male,Román Aureliano Torres Morcillo,Panama,104.0,37.0,16.279,27.206,Right Foot,Half Volley,Open Play,From Corner,Cross,1,1,0,0,1,1,0.07518605,0
7536,FIFA World Cup,Group Stage,male,Dries Mertens,Belgium,103.0,50.0,19.723,20.032,Right Foot,Volley,Open Play,From Free Kick,Cross,0,1,0,0,0,1,0.04146307,0
7536,FIFA World Cup,Group Stage,male,Armando Enrique Cooper Whitaker,Panama,92.0,53.0,30.871,13.445,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,0,1,0.023121053,0
7536,FIFA World Cup,Group Stage,male,Dries Mertens,Belgium,105.0,59.0,24.207,11.889,Right Foot,Volley,Open Play,From Throw In,None,0,1,0,0,1,1,0.009998361,1
7536,FIFA World Cup,Group Stage,male,Kevin De Bruyne,Belgium,97.0,26.0,26.926,14.548,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.044222042,0
7536,FIFA World Cup,Group Stage,male,Michael Amir Murillo Bermudez,Panama,111.0,49.0,12.728,26.25,Right Foot,Normal,Open Play,Regular Play,ThroughBall,0,0,1,0,1,1,0.34641263,0
7536,FIFA World Cup,Group Stage,male,Román Aureliano Torres Morcillo,Panama,111.0,38.0,9.22,46.219,Head,Normal,Open Play,From Corner,Corner,1,0,0,1,1,1,0.09954064,0
7536,FIFA World Cup,Group Stage,male,Edgar Yoel Bárcenas Herrera,Panama,99.0,33.0,22.136,19.516,Right Foot,Normal,Open Play,From Goal Kick,OtherPass,0,0,0,0,0,1,0.055223983,0
7536,FIFA World Cup,Group Stage,male,Kevin De Bruyne,Belgium,94.0,37.0,26.173,17.271,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.06298261,0
7536,FIFA World Cup,Group Stage,male,Romelu Lukaku Menama,Belgium,114.0,43.0,6.708,58.861,Head,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,0,1,0.33809787,1
7536,FIFA World Cup,Group Stage,male,Romelu Lukaku Menama,Belgium,110.0,29.0,14.866,21.318,Left Foot,Lob,Open Play,From Throw In,ThroughBall,0,0,1,0,1,1,0.33248875,1
7536,FIFA World Cup,Group Stage,male,Eden Hazard,Belgium,95.0,29.0,27.313,15.322,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.05616185,0
7536,FIFA World Cup,Group Stage,male,Fidel Escobar Mendieta,Panama,96.0,19.0,31.89,10.858,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.009304588,0
7555,FIFA World Cup,Group Stage,male,Dawid Kownacki,Poland,104.0,21.0,24.839,12.023,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,0,0,0,1,1,0.009801016,0
7555,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,115.0,39.0,5.099,75.964,Head,Normal,Open Play,Other,Cross,1,0,0,1,2,1,0.2728475,0
7555,FIFA World Cup,Group Stage,male,Santiago Arias Naranjo,Colombia,95.0,52.0,27.731,14.875,Right Foot,Half Volley,Open Play,From Throw In,None,0,1,0,0,1,1,0.017330227,0
7555,FIFA World Cup,Group Stage,male,Piotr Zieliński,Poland,95.0,52.0,27.731,14.875,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.02723293,0
7555,FIFA World Cup,Group Stage,male,Juan Guillermo Cuadrado Bello,Colombia,82.0,30.0,39.294,11.252,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,0,1,0.006297056,0
7555,FIFA World Cup,Group Stage,male,Yerry Fernando Mina González,Colombia,116.0,38.0,4.472,82.875,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,2,1,0.54294956,1
7555,FIFA World Cup,Group Stage,male,Bartosz Bereszyński,Poland,105.0,55.0,21.213,15.456,Head,Normal,Open Play,Regular Play,OtherPass,1,0,0,1,1,1,0.0516608,0
7555,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,112.0,44.0,8.944,45.0,Head,Normal,Open Play,From Throw In,Cross,1,0,0,1,1,1,0.08806232,0
7555,FIFA World Cup,Group Stage,male,Juan Fernando Quintero Paniagua,Colombia,85.0,57.0,38.91,10.587,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.006554862,0
7555,FIFA World Cup,Group Stage,male,Radamel Falcao García Zárate,Colombia,102.0,51.0,21.095,18.555,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.05552095,0
7555,FIFA World Cup,Group Stage,male,James David Rodríguez Rubio,Colombia,105.0,53.0,19.849,17.613,Left Foot,Normal,Open Play,From Counter,OtherPass,1,0,0,0,1,1,0.054039653,0
7555,FIFA World Cup,Group Stage,male,Juan Fernando Quintero Paniagua,Colombia,98.0,35.0,22.561,19.646,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.0645288,0
7555,FIFA World Cup,Group Stage,male,Juan Guillermo Cuadrado Bello,Colombia,88.0,50.0,33.526,13.01,Right Foot,Normal,Open Play,From Corner,None,1,0,0,0,2,1,0.013328942,0
7555,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,110.0,29.0,14.866,21.318,Left Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,1,1,0.20361854,0
7555,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,112.0,41.0,8.062,52.561,Head,Normal,Open Play,From Throw In,Cross,1,0,0,1,2,1,0.1499422,0
7555,FIFA World Cup,Group Stage,male,Radamel Falcao García Zárate,Colombia,108.0,47.0,13.892,28.474,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,1,0,0,1,0.31125227,1
7555,FIFA World Cup,Group Stage,male,Piotr Zieliński,Poland,94.0,50.0,27.857,15.306,Right Foot,Half Volley,Open Play,From Throw In,None,0,1,0,0,0,1,0.021134824,0
7555,FIFA World Cup,Group Stage,male,Juan Guillermo Cuadrado Bello,Colombia,105.0,38.0,15.133,29.396,Right Foot,Normal,Open Play,From Counter,OtherPass,0,0,1,0,1,1,0.19299302,1
7555,FIFA World Cup,Group Stage,male,Łukasz Teodorczyk,Poland,109.0,34.0,12.53,31.969,Head,Normal,Open Play,From Corner,Cross,1,0,0,1,2,1,0.06877008,0
7555,FIFA World Cup,Group Stage,male,Grzegorz Krychowiak,Poland,116.0,33.0,8.062,33.147,Right Foot,Normal,Open Play,From Corner,None,0,0,0,0,1,1,0.20201232,0
7555,FIFA World Cup,Group Stage,male,Andrés Mateus Uribe Villa,Colombia,118.0,47.0,7.28,23.385,Left Foot,Backheel,Open Play,Regular Play,None,0,0,0,0,1,1,0.09850289,0
7555,FIFA World Cup,Group Stage,male,James David Rodríguez Rubio,Colombia,89.0,15.0,39.825,8.976,Left Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.0061194333,0
7555,FIFA World Cup,Group Stage,male,Robert Lewandowski,Poland,91.0,33.0,29.833,14.866,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.019115308,0
7555,FIFA World Cup,Group Stage,male,Jefferson Andrés Lerma Solís,Colombia,92.0,50.0,29.732,14.47,Left Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.017525094,0
7576,FIFA World Cup,Group Stage,male,Cristiano Ronaldo dos Santos Aveiro,Portugal,109.0,41.0,11.045,39.699,Right Foot,Normal,Penalty,Other,None,0,0,0,0,0,0,0.7835,1
7576,FIFA World Cup,Group Stage,male,David Josué Jiménez Silva,Spain,106.0,38.0,14.142,31.329,Right Foot,Volley,Open Play,Regular Play,OtherPass,0,1,0,0,0,1,0.17203248,0
7576,FIFA World Cup,Group Stage,male,Gonçalo Manuel Ganchinho Guedes,Portugal,96.0,53.0,27.295,14.755,Right Foot,Normal,Open Play,From Counter,OtherPass,1,0,0,0,0,1,0.023871757,0
7576,FIFA World Cup,Group Stage,male,Cristiano Ronaldo dos Santos Aveiro,Portugal,99.0,63.0,31.145,9.987,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.008962571,0
7576,FIFA World Cup,Group Stage,male,David Josué Jiménez Silva,Spain,113.0,31.0,11.402,26.162,Left Foot,Normal,Open Play,From Throw In,Cross,0,0,0,0,1,1,0.077663854,0
7576,FIFA World Cup,Group Stage,male,Diego da Silva Costa,Spain,105.0,45.0,15.811,27.15,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,2,1,0.07830886,1
7576,FIFA World Cup,Group Stage,male,Francisco Román Alarcón Suárez,Spain,103.0,20.0,26.249,11.424,Right Foot,Volley,Open Play,Regular Play,None,0,1,0,0,0,1,0.0092897555,0
7576,FIFA World Cup,Group Stage,male,David Josué Jiménez Silva,Spain,100.0,54.0,24.413,15.422,Left Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.05749292,0
7576,FIFA World Cup,Group Stage,male,Andrés Iniesta Luján,Spain,110.0,29.0,14.866,21.318,Left Foot,Normal,Open Play,Regular Play,Cross,1,1,0,0,0,1,0.073567346,0
7576,FIFA World Cup,Group Stage,male,Sergio Busquets i Burgos,Spain,111.0,40.0,9.0,47.925,Head,Normal,Open Play,From Corner,Corner,0,0,0,0,1,1,0.10047825,0
7576,FIFA World Cup,Group Stage,male,Francisco Román Alarcón Suárez,Spain,101.0,55.0,24.207,14.931,Left Foot,Normal,Open Play,From Free Kick,OtherPass,1,0,0,0,1,1,0.02509576,0
7576,FIFA World Cup,Group Stage,male,Cristiano Ronaldo dos Santos Aveiro,Portugal,101.0,36.0,19.416,22.834,Left Foot,Normal,Open Play,From Keeper,None,0,1,0,0,1,1,0.08400426,1
7576,FIFA World Cup,Group Stage,male,Bruno Miguel Borges Fernandes,Portugal,87.0,35.0,33.377,13.519,Right Foot,Normal,Open Play,Regular Play,None,0,0,0,0,0,1,0.02081828,0
7576,FIFA World Cup,Group Stage,male,Diego da Silva Costa,Spain,118.0,41.0,2.236,124.509,Right Foot,Normal,Open Play,From Free Kick,OtherPass,0,1,0,0,2,1,0.79165405,1
7576,FIFA World Cup,Group Stage,male,José Ignacio Fernández Iglesias,Spain,99.0,52.0,24.187,16.449,Right Foot,Half Volley,Open Play,Regular Play,None,0,1,0,0,0,1,0.035519395,1
7576,FIFA World Cup,Group Stage,male,Diego da Silva Costa,Spain,110.0,35.0,11.18,36.277,Left Foot,Normal,Open Play,Regular Play,Cross,1,1,0,0,0,1,0.17698126,0
7576,FIFA World Cup,Group Stage,male,Kléper Laveran Lima Ferreira,Portugal,116.0,34.0,7.211,41.634,Head,Normal,Open Play,From Corner,OtherPass,1,0,0,1,2,1,0.14278555,0
7576,FIFA World Cup,Group Stage,male,Ricardo Andrade Quaresma Bernardo,Portugal,107.0,64.0,27.295,8.119,Right Foot,Normal,Open Play,From Throw In,OtherPass,0,0,0,0,1,1,0.007522316,0
7576,FIFA World Cup,Group Stage,male,Iago Aspas Juncal,Spain,100.0,48.0,21.541,19.654,Left Foot,Normal,Open Play,From Free Kick,OtherPass,1,0,0,0,1,1,0.06286274,0
7576,FIFA World Cup,Group Stage,male,Cristiano Ronaldo dos Santos Aveiro,Portugal,96.0,44.0,24.331,18.435,Right Foot,Normal,Free Kick,From Free Kick,None,0,0,0,0,0,1,0.08682875,1
7576,FIFA World Cup,Group Stage,male,Ricardo Andrade Quaresma Bernardo,Portugal,108.0,31.0,15.0,24.671,Right Foot,Normal,Open Play,From Corner,OtherPass,0,0,0,0,1,1,0.087241955,0
7576,FIFA World Cup,Group Stage,male,Cristiano Ronaldo dos Santos Aveiro,Portugal,113.0,44.0,8.062,48.814,Head,Normal,Open Play,From Corner,Cross,0,0,0,0,2,1,0.18906035,0
7565,FIFA World Cup,Group Stage,male,Philippe Coutinho Correia,Brazil,104.0,37.0,16.279,27.206,Right Foot,Normal,Open Play,Regular Play,OtherPass,1,0,0,0,2,1,0.08790639,0
7565,FIFA World Cup,Group Stage,male,Gabriel Fernando de Jesus,Brazil,114.0,28.0,13.416,16.314,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,1,0,1,1,0.09553115,0
7565,FIFA World Cup,Group Stage,male,Filip Kostić,Serbia,96.0,46.0,24.739,17.856,Left Foot,Half Volley,Open Play,Regular Play,None,0,1,0,0,1,1,0.03160092,0
7565,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,108.0,43.0,12.369,35.02,Head,Normal,Open Play,From Corner,Cross,1,0,0,1,2,1,0.071207,0
7565,FIFA World Cup,Group Stage,male,Neymar da Silva Santos Junior,Brazil,117.0,30.0,10.44,14.47,Left Foot,Normal,Open Play,From Throw In,None,0,0,0,0,2,1,0.055385347,0
7565,FIFA World Cup,Group Stage,male,Gabriel Fernando de Jesus,Brazil,114.0,29.0,12.53,18.8,Right Foot,Normal,Open Play,Regular Play,OtherPass,0,0,0,0,0,1,0.15078197,0
7565,FIFA World Cup,Group Stage,male,Aleksandar Mitrović,Serbia,110.0,42.0,10.198,42.274,Left Foot,Volley,Open Play,Regular Play,Cross,0,1,0,0,1,1,0.10374196,0
